"행정구역(동읍면)별","5세별","항목","단위","2019 년",
"오류제1동","30 - 34세","여자인구수","명","1148",
"오류제1동","35 - 39세","총인구수","명","2078",
"오류제1동","35 - 39세","남자인구수","명","1088",
"오류제1동","35 - 39세","여자인구수","명","990",
"오류제1동","40 - 44세","총인구수","명","1570",
"오류제1동","40 - 44세","남자인구수","명","828",
"오류제1동","40 - 44세","여자인구수","명","742",
"오류제1동","45 - 49세","총인구수","명","1594",
"오류제1동","45 - 49세","남자인구수","명","841",
"오류제1동","45 - 49세","여자인구수","명","753",
"오류제1동","50 - 54세","총인구수","명","1464",
"오류제1동","50 - 54세","남자인구수","명","722",
"오류제1동","50 - 54세","여자인구수","명","742",
"오류제1동","55 - 59세","총인구수","명","1627",
"오류제1동","55 - 59세","남자인구수","명","785",
"오류제1동","55 - 59세","여자인구수","명","842",
"오류제1동","60 - 64세","총인구수","명","1633",
"오류제1동","60 - 64세","남자인구수","명","775",
"오류제1동","60 - 64세","여자인구수","명","858",
"오류제1동","65 - 69세","총인구수","명","1247",
"오류제1동","65 - 69세","남자인구수","명","595",
"오류제1동","65 - 69세","여자인구수","명","652",
"오류제1동","70 - 74세","총인구수","명","998",
"오류제1동","70 - 74세","남자인구수","명","505",
"오류제1동","70 - 74세","여자인구수","명","493",
"오류제1동","75 - 79세","총인구수","명","744",
"오류제1동","75 - 79세","남자인구수","명","350",
"오류제1동","75 - 79세","여자인구수","명","394",
"오류제1동","80 - 84세","총인구수","명","472",
"오류제1동","80 - 84세","남자인구수","명","195",
"오류제1동","80 - 84세","여자인구수","명","277",
"오류제1동","85 - 89세","총인구수","명","147",
"오류제1동","85 - 89세","남자인구수","명","59",
"오류제1동","85 - 89세","여자인구수","명","88",
"오류제1동","90 - 94세","총인구수","명","61",
"오류제1동","90 - 94세","남자인구수","명","10",
"오류제1동","90 - 94세","여자인구수","명","51",
"오류제1동","95 - 99세","총인구수","명","20",
"오류제1동","95 - 99세","남자인구수","명","3",
"오류제1동","95 - 99세","여자인구수","명","17",
"오류제1동","100+","총인구수","명","5",
"오류제1동","100+","남자인구수","명","0",
"오류제1동","100+","여자인구수","명","5",
"오류제2동","계","총인구수","명","52659",
"오류제2동","계","남자인구수","명","25620",
"오류제2동","계","여자인구수","명","27039",
"오류제2동","0 - 4세","총인구수","명","2669",
"오류제2동","0 - 4세","남자인구수","명","1340",
"오류제2동","0 - 4세","여자인구수","명","1329",
"오류제2동","5 - 9세","총인구수","명","3325",
"오류제2동","5 - 9세","남자인구수","명","1751",
"오류제2동","5 - 9세","여자인구수","명","1574",
"오류제2동","10 - 14세","총인구수","명","2491",
"오류제2동","10 - 14세","남자인구수","명","1248",
"오류제2동","10 - 14세","여자인구수","명","1243",
"오류제2동","15 - 19세","총인구수","명","2290",
"오류제2동","15 - 19세","남자인구수","명","1174",
"오류제2동","15 - 19세","여자인구수","명","1116",
"오류제2동","20 - 24세","총인구수","명","2727",
"오류제2동","20 - 24세","남자인구수","명","1393",
"오류제2동","20 - 24세","여자인구수","명","1334",
"오류제2동","25 - 29세","총인구수","명","3603",
"오류제2동","25 - 29세","남자인구수","명","1650",
"오류제2동","25 - 29세","여자인구수","명","1953",
"오류제2동","30 - 34세","총인구수","명","3802",
"오류제2동","30 - 34세","남자인구수","명","1852",
"오류제2동","30 - 34세","여자인구수","명","1950",
"오류제2동","35 - 39세","총인구수","명","4970",
"오류제2동","35 - 39세","남자인구수","명","2453",
"오류제2동","35 - 39세","여자인구수","명","2517",
"오류제2동","40 - 44세","총인구수","명","4499",
"오류제2동","40 - 44세","남자인구수","명","2304",
"오류제2동","40 - 44세","여자인구수","명","2195",
"오류제2동","45 - 49세","총인구수","명","4172",
"오류제2동","45 - 49세","남자인구수","명","2144",
"오류제2동","45 - 49세","여자인구수","명","2028",
"오류제2동","50 - 54세","총인구수","명","3545",
"오류제2동","50 - 54세","남자인구수","명","1703",
"오류제2동","50 - 54세","여자인구수","명","1842",
"오류제2동","55 - 59세","총인구수","명","3584",
"오류제2동","55 - 59세","남자인구수","명","1667",
"오류제2동","55 - 59세","여자인구수","명","1917",
"오류제2동","60 - 64세","총인구수","명","3402",
"오류제2동","60 - 64세","남자인구수","명","1527",
"오류제2동","60 - 64세","여자인구수","명","1875",
"오류제2동","65 - 69세","총인구수","명","2537",
"오류제2동","65 - 69세","남자인구수","명","1166",
"오류제2동","65 - 69세","여자인구수","명","1371",
"오류제2동","70 - 74세","총인구수","명","2115",
"오류제2동","70 - 74세","남자인구수","명","1012",
"오류제2동","70 - 74세","여자인구수","명","1103",
"오류제2동","75 - 79세","총인구수","명","1481",
"오류제2동","75 - 79세","남자인구수","명","687",
"오류제2동","75 - 79세","여자인구수","명","794",
"오류제2동","80 - 84세","총인구수","명","846",
"오류제2동","80 - 84세","남자인구수","명","357",
"오류제2동","80 - 84세","여자인구수","명","489",
"오류제2동","85 - 89세","총인구수","명","413",
"오류제2동","85 - 89세","남자인구수","명","147",
"오류제2동","85 - 89세","여자인구수","명","266",
"오류제2동","90 - 94세","총인구수","명","143",
"오류제2동","90 - 94세","남자인구수","명","39",
"오류제2동","90 - 94세","여자인구수","명","104",
"오류제2동","95 - 99세","총인구수","명","36",
"오류제2동","95 - 99세","남자인구수","명","3",
"오류제2동","95 - 99세","여자인구수","명","33",
"오류제2동","100+","총인구수","명","9",
"오류제2동","100+","남자인구수","명","3",
"오류제2동","100+","여자인구수","명","6",
"수궁동","계","총인구수","명","24523",
"수궁동","계","남자인구수","명","12157",
"수궁동","계","여자인구수","명","12366",
"수궁동","0 - 4세","총인구수","명","749",
"수궁동","0 - 4세","남자인구수","명","376",
"수궁동","0 - 4세","여자인구수","명","373",
"수궁동","5 - 9세","총인구수","명","914",
"수궁동","5 - 9세","남자인구수","명","471",
"수궁동","5 - 9세","여자인구수","명","443",
"수궁동","10 - 14세","총인구수","명","967",
"수궁동","10 - 14세","남자인구수","명","545",
"수궁동","10 - 14세","여자인구수","명","422",
"수궁동","15 - 19세","총인구수","명","1197",
"수궁동","15 - 19세","남자인구수","명","667",
"수궁동","15 - 19세","여자인구수","명","530",
"수궁동","20 - 24세","총인구수","명","1490",
"수궁동","20 - 24세","남자인구수","명","780",
"수궁동","20 - 24세","여자인구수","명","710",
"수궁동","25 - 29세","총인구수","명","1656",
"수궁동","25 - 29세","남자인구수","명","842",
"수궁동","25 - 29세","여자인구수","명","814",
"수궁동","30 - 34세","총인구수","명","1606",
"수궁동","30 - 34세","남자인구수","명","812",
"수궁동","30 - 34세","여자인구수","명","794",
"수궁동","35 - 39세","총인구수","명","1911",
"수궁동","35 - 39세","남자인구수","명","1002",
"수궁동","35 - 39세","여자인구수","명","909",
"수궁동","40 - 44세","총인구수","명","1926",
"수궁동","40 - 44세","남자인구수","명","962",
"수궁동","40 - 44세","여자인구수","명","964",
"수궁동","45 - 49세","총인구수","명","2044",
"수궁동","45 - 49세","남자인구수","명","1020",
"수궁동","45 - 49세","여자인구수","명","1024",
"수궁동","50 - 54세","총인구수","명","1997",
"수궁동","50 - 54세","남자인구수","명","965",
"수궁동","50 - 54세","여자인구수","명","1032",
"수궁동","55 - 59세","총인구수","명","2069",
"수궁동","55 - 59세","남자인구수","명","972",
"수궁동","55 - 59세","여자인구수","명","1097",
"수궁동","60 - 64세","총인구수","명","2018",
"수궁동","60 - 64세","남자인구수","명","960",
"수궁동","60 - 64세","여자인구수","명","1058",
"수궁동","65 - 69세","총인구수","명","1414",
"수궁동","65 - 69세","남자인구수","명","659",
"수궁동","65 - 69세","여자인구수","명","755",
"수궁동","70 - 74세","총인구수","명","1056",
"수궁동","70 - 74세","남자인구수","명","506",
"수궁동","70 - 74세","여자인구수","명","550",
"수궁동","75 - 79세","총인구수","명","829",
"수궁동","75 - 79세","남자인구수","명","381",
"수궁동","75 - 79세","여자인구수","명","448",
"수궁동","80 - 84세","총인구수","명","401",
"수궁동","80 - 84세","남자인구수","명","167",
"수궁동","80 - 84세","여자인구수","명","234",
"수궁동","85 - 89세","총인구수","명","188",
"수궁동","85 - 89세","남자인구수","명","51",
"수궁동","85 - 89세","여자인구수","명","137",
"수궁동","90 - 94세","총인구수","명","62",
"수궁동","90 - 94세","남자인구수","명","13",
"수궁동","90 - 94세","여자인구수","명","49",
"수궁동","95 - 99세","총인구수","명","18",
"수궁동","95 - 99세","남자인구수","명","3",
"수궁동","95 - 99세","여자인구수","명","15",
"수궁동","100+","총인구수","명","11",
"수궁동","100+","남자인구수","명","3",
"수궁동","100+","여자인구수","명","8",
"금천구","계","총인구수","명","232810",
"금천구","계","남자인구수","명","118209",
"금천구","계","여자인구수","명","114601",
"금천구","0 - 4세","총인구수","명","6624",
"금천구","0 - 4세","남자인구수","명","3414",
"금천구","0 - 4세","여자인구수","명","3210",
"금천구","5 - 9세","총인구수","명","7122",
"금천구","5 - 9세","남자인구수","명","3633",
"금천구","5 - 9세","여자인구수","명","3489",
"금천구","10 - 14세","총인구수","명","6854",
"금천구","10 - 14세","남자인구수","명","3482",
"금천구","10 - 14세","여자인구수","명","3372",
"금천구","15 - 19세","총인구수","명","8951",
"금천구","15 - 19세","남자인구수","명","4571",
"금천구","15 - 19세","여자인구수","명","4380",
"금천구","20 - 24세","총인구수","명","14787",
"금천구","20 - 24세","남자인구수","명","7360",
"금천구","20 - 24세","여자인구수","명","7427",
"금천구","25 - 29세","총인구수","명","21454",
"금천구","25 - 29세","남자인구수","명","11274",
"금천구","25 - 29세","여자인구수","명","10180",
"금천구","30 - 34세","총인구수","명","17949",
"금천구","30 - 34세","남자인구수","명","9922",
"금천구","30 - 34세","여자인구수","명","8027",
"금천구","35 - 39세","총인구수","명","17717",
"금천구","35 - 39세","남자인구수","명","9762",
"금천구","35 - 39세","여자인구수","명","7955",
"금천구","40 - 44세","총인구수","명","15489",
"금천구","40 - 44세","남자인구수","명","8209",
"금천구","40 - 44세","여자인구수","명","7280",
"금천구","45 - 49세","총인구수","명","18702",
"금천구","45 - 49세","남자인구수","명","9617",
"금천구","45 - 49세","여자인구수","명","9085",
"금천구","50 - 54세","총인구수","명","20016",
"금천구","50 - 54세","남자인구수","명","10014",
"금천구","50 - 54세","여자인구수","명","10002",
"금천구","55 - 59세","총인구수","명","21334",
"금천구","55 - 59세","남자인구수","명","10778",
"금천구","55 - 59세","여자인구수","명","10556",
"금천구","60 - 64세","총인구수","명","18615",
"금천구","60 - 64세","남자인구수","명","9236",
"금천구","60 - 64세","여자인구수","명","9379",
"금천구","65 - 69세","총인구수","명","12896",
"금천구","65 - 69세","남자인구수","명","6230",
"금천구","65 - 69세","여자인구수","명","6666",
"금천구","70 - 74세","총인구수","명","9979",
"금천구","70 - 74세","남자인구수","명","4702",
"금천구","70 - 74세","여자인구수","명","5277",
"금천구","75 - 79세","총인구수","명","7461",
"금천구","75 - 79세","남자인구수","명","3438",
"금천구","75 - 79세","여자인구수","명","4023",
"금천구","80 - 84세","총인구수","명","4130",
"금천구","80 - 84세","남자인구수","명","1715",
"금천구","80 - 84세","여자인구수","명","2415",
"금천구","85 - 89세","총인구수","명","1787",
"금천구","85 - 89세","남자인구수","명","616",
"금천구","85 - 89세","여자인구수","명","1171",
"금천구","90 - 94세","총인구수","명","602",
"금천구","90 - 94세","남자인구수","명","127",
"금천구","90 - 94세","여자인구수","명","475",
"금천구","95 - 99세","총인구수","명","173",
"금천구","95 - 99세","남자인구수","명","53",
"금천구","95 - 99세","여자인구수","명","120",
"금천구","100+","총인구수","명","168",
"금천구","100+","남자인구수","명","56",
"금천구","100+","여자인구수","명","112",
"가산동","계","총인구수","명","21027",
"가산동","계","남자인구수","명","11614",
"가산동","계","여자인구수","명","9413",
"가산동","0 - 4세","총인구수","명","476",
"가산동","0 - 4세","남자인구수","명","245",
"가산동","0 - 4세","여자인구수","명","231",
"가산동","5 - 9세","총인구수","명","336",
"가산동","5 - 9세","남자인구수","명","169",
"가산동","5 - 9세","여자인구수","명","167",
"가산동","10 - 14세","총인구수","명","318",
"가산동","10 - 14세","남자인구수","명","154",
"가산동","10 - 14세","여자인구수","명","164",
"가산동","15 - 19세","총인구수","명","434",
"가산동","15 - 19세","남자인구수","명","228",
"가산동","15 - 19세","여자인구수","명","206",
"가산동","20 - 24세","총인구수","명","1553",
"가산동","20 - 24세","남자인구수","명","630",
"가산동","20 - 24세","여자인구수","명","923",
"가산동","25 - 29세","총인구수","명","3748",
"가산동","25 - 29세","남자인구수","명","1955",
"가산동","25 - 29세","여자인구수","명","1793",
"가산동","30 - 34세","총인구수","명","2813",
"가산동","30 - 34세","남자인구수","명","1708",
"가산동","30 - 34세","여자인구수","명","1105",
"가산동","35 - 39세","총인구수","명","1986",
"가산동","35 - 39세","남자인구수","명","1252",
"가산동","35 - 39세","여자인구수","명","734",
"가산동","40 - 44세","총인구수","명","1289",
"가산동","40 - 44세","남자인구수","명","806",
"가산동","40 - 44세","여자인구수","명","483",
"가산동","45 - 49세","총인구수","명","1382",
"가산동","45 - 49세","남자인구수","명","838",
"가산동","45 - 49세","여자인구수","명","544",
"가산동","50 - 54세","총인구수","명","1415",
"가산동","50 - 54세","남자인구수","명","830",
"가산동","50 - 54세","여자인구수","명","585",
"가산동","55 - 59세","총인구수","명","1583",
"가산동","55 - 59세","남자인구수","명","895",
"가산동","55 - 59세","여자인구수","명","688",
"가산동","60 - 64세","총인구수","명","1357",
"가산동","60 - 64세","남자인구수","명","741",
"가산동","60 - 64세","여자인구수","명","616",
"가산동","65 - 69세","총인구수","명","844",
"가산동","65 - 69세","남자인구수","명","452",
"가산동","65 - 69세","여자인구수","명","392",
"가산동","70 - 74세","총인구수","명","674",
"가산동","70 - 74세","남자인구수","명","345",
"가산동","70 - 74세","여자인구수","명","329",
"가산동","75 - 79세","총인구수","명","430",
"가산동","75 - 79세","남자인구수","명","212",
"가산동","75 - 79세","여자인구수","명","218",
"가산동","80 - 84세","총인구수","명","230",
"가산동","80 - 84세","남자인구수","명","110",
"가산동","80 - 84세","여자인구수","명","120",
"가산동","85 - 89세","총인구수","명","106",
"가산동","85 - 89세","남자인구수","명","31",
"가산동","85 - 89세","여자인구수","명","75",
"가산동","90 - 94세","총인구수","명","33",
"가산동","90 - 94세","남자인구수","명","7",
"가산동","90 - 94세","여자인구수","명","26",
"가산동","95 - 99세","총인구수","명","10",
"가산동","95 - 99세","남자인구수","명","3",
"가산동","95 - 99세","여자인구수","명","7",
"가산동","100+","총인구수","명","10",
"가산동","100+","남자인구수","명","3",
"가산동","100+","여자인구수","명","7",
"독산제1동","계","총인구수","명","41421",
"독산제1동","계","남자인구수","명","21407",
"독산제1동","계","여자인구수","명","20014",
"독산제1동","0 - 4세","총인구수","명","1765",
"독산제1동","0 - 4세","남자인구수","명","890",
"독산제1동","0 - 4세","여자인구수","명","875",
"독산제1동","5 - 9세","총인구수","명","1549",
"독산제1동","5 - 9세","남자인구수","명","805",
"독산제1동","5 - 9세","여자인구수","명","744",
"독산제1동","10 - 14세","총인구수","명","1064",
"독산제1동","10 - 14세","남자인구수","명","527",
"독산제1동","10 - 14세","여자인구수","명","537",
"독산제1동","15 - 19세","총인구수","명","1300",
"독산제1동","15 - 19세","남자인구수","명","662",
"독산제1동","15 - 19세","여자인구수","명","638",
"독산제1동","20 - 24세","총인구수","명","2641",
"독산제1동","20 - 24세","남자인구수","명","1271",
"독산제1동","20 - 24세","여자인구수","명","1370",
"독산제1동","25 - 29세","총인구수","명","4589",
"독산제1동","25 - 29세","남자인구수","명","2433",
"독산제1동","25 - 29세","여자인구수","명","2156",
"독산제1동","30 - 34세","총인구수","명","4249",
"독산제1동","30 - 34세","남자인구수","명","2379",
"독산제1동","30 - 34세","여자인구수","명","1870",
"독산제1동","35 - 39세","총인구수","명","4058",
"독산제1동","35 - 39세","남자인구수","명","2251",
"독산제1동","35 - 39세","여자인구수","명","1807",
"독산제1동","40 - 44세","총인구수","명","3056",
"독산제1동","40 - 44세","남자인구수","명","1701",
"독산제1동","40 - 44세","여자인구수","명","1355",
"독산제1동","45 - 49세","총인구수","명","3045",
"독산제1동","45 - 49세","남자인구수","명","1609",
"독산제1동","45 - 49세","여자인구수","명","1436",
"독산제1동","50 - 54세","총인구수","명","2981",
"독산제1동","50 - 54세","남자인구수","명","1498",
"독산제1동","50 - 54세","여자인구수","명","1483",
"독산제1동","55 - 59세","총인구수","명","3169",
"독산제1동","55 - 59세","남자인구수","명","1611",
"독산제1동","55 - 59세","여자인구수","명","1558",
"독산제1동","60 - 64세","총인구수","명","2700",
"독산제1동","60 - 64세","남자인구수","명","1367",
"독산제1동","60 - 64세","여자인구수","명","1333",
"독산제1동","65 - 69세","총인구수","명","1803",
"독산제1동","65 - 69세","남자인구수","명","903",
"독산제1동","65 - 69세","여자인구수","명","900",
"독산제1동","70 - 74세","총인구수","명","1394",
"독산제1동","70 - 74세","남자인구수","명","617",
"독산제1동","70 - 74세","여자인구수","명","777",
"독산제1동","75 - 79세","총인구수","명","1093",
"독산제1동","75 - 79세","남자인구수","명","497",
"독산제1동","75 - 79세","여자인구수","명","596",
"독산제1동","80 - 84세","총인구수","명","603",
"독산제1동","80 - 84세","남자인구수","명","271",
"독산제1동","80 - 84세","여자인구수","명","332",
"독산제1동","85 - 89세","총인구수","명","243",
"독산제1동","85 - 89세","남자인구수","명","89",
"독산제1동","85 - 89세","여자인구수","명","154",
"독산제1동","90 - 94세","총인구수","명","83",
"독산제1동","90 - 94세","남자인구수","명","17",
"독산제1동","90 - 94세","여자인구수","명","66",
"독산제1동","95 - 99세","총인구수","명","22",
"독산제1동","95 - 99세","남자인구수","명","6",
"독산제1동","95 - 99세","여자인구수","명","16",
"독산제1동","100+","총인구수","명","14",
"독산제1동","100+","남자인구수","명","3",
"독산제1동","100+","여자인구수","명","11",
"독산제2동","계","총인구수","명","19444",
"독산제2동","계","남자인구수","명","9924",
"독산제2동","계","여자인구수","명","9520",
"독산제2동","0 - 4세","총인구수","명","468",
"독산제2동","0 - 4세","남자인구수","명","248",
"독산제2동","0 - 4세","여자인구수","명","220",
"독산제2동","5 - 9세","총인구수","명","534",
"독산제2동","5 - 9세","남자인구수","명","258",
"독산제2동","5 - 9세","여자인구수","명","276",
"독산제2동","10 - 14세","총인구수","명","557",
"독산제2동","10 - 14세","남자인구수","명","302",
"독산제2동","10 - 14세","여자인구수","명","255",
"독산제2동","15 - 19세","총인구수","명","793",
"독산제2동","15 - 19세","남자인구수","명","415",
"독산제2동","15 - 19세","여자인구수","명","378",
"독산제2동","20 - 24세","총인구수","명","1250",
"독산제2동","20 - 24세","남자인구수","명","678",
"독산제2동","20 - 24세","여자인구수","명","572",
"독산제2동","25 - 29세","총인구수","명","1570",
"독산제2동","25 - 29세","남자인구수","명","841",
"독산제2동","25 - 29세","여자인구수","명","729",
"독산제2동","30 - 34세","총인구수","명","1237",
"독산제2동","30 - 34세","남자인구수","명","665",
"독산제2동","30 - 34세","여자인구수","명","572",
"독산제2동","35 - 39세","총인구수","명","1322",
"독산제2동","35 - 39세","남자인구수","명","711",
"독산제2동","35 - 39세","여자인구수","명","611",
"독산제2동","40 - 44세","총인구수","명","1186",
"독산제2동","40 - 44세","남자인구수","명","634",
"독산제2동","40 - 44세","여자인구수","명","552",
"독산제2동","45 - 49세","총인구수","명","1635",
"독산제2동","45 - 49세","남자인구수","명","811",
"독산제2동","45 - 49세","여자인구수","명","824",
"독산제2동","50 - 54세","총인구수","명","1984",
"독산제2동","50 - 54세","남자인구수","명","992",
"독산제2동","50 - 54세","여자인구수","명","992",
"독산제2동","55 - 59세","총인구수","명","2024",
"독산제2동","55 - 59세","남자인구수","명","1050",
"독산제2동","55 - 59세","여자인구수","명","974",
"독산제2동","60 - 64세","총인구수","명","1684",
"독산제2동","60 - 64세","남자인구수","명","835",
"독산제2동","60 - 64세","여자인구수","명","849",
"독산제2동","65 - 69세","총인구수","명","1173",
"독산제2동","65 - 69세","남자인구수","명","573",
"독산제2동","65 - 69세","여자인구수","명","600",
"독산제2동","70 - 74세","총인구수","명","875",
"독산제2동","70 - 74세","남자인구수","명","422",
"독산제2동","70 - 74세","여자인구수","명","453",
"독산제2동","75 - 79세","총인구수","명","612",
"독산제2동","75 - 79세","남자인구수","명","296",
"독산제2동","75 - 79세","여자인구수","명","316",
"독산제2동","80 - 84세","총인구수","명","312",
"독산제2동","80 - 84세","남자인구수","명","116",
"독산제2동","80 - 84세","여자인구수","명","196",
"독산제2동","85 - 89세","총인구수","명","144",
"독산제2동","85 - 89세","남자인구수","명","56",
"독산제2동","85 - 89세","여자인구수","명","88",
"독산제2동","90 - 94세","총인구수","명","50",
"독산제2동","90 - 94세","남자인구수","명","11",
"독산제2동","90 - 94세","여자인구수","명","39",
"독산제2동","95 - 99세","총인구수","명","18",
"독산제2동","95 - 99세","남자인구수","명","5",
"독산제2동","95 - 99세","여자인구수","명","13",
"독산제2동","100+","총인구수","명","16",
"독산제2동","100+","남자인구수","명","5",
"독산제2동","100+","여자인구수","명","11",
"독산제3동","계","총인구수","명","25161",
"독산제3동","계","남자인구수","명","12708",
"독산제3동","계","여자인구수","명","12453",
"독산제3동","0 - 4세","총인구수","명","563",
"독산제3동","0 - 4세","남자인구수","명","309",
"독산제3동","0 - 4세","여자인구수","명","254",
"독산제3동","5 - 9세","총인구수","명","594",
"독산제3동","5 - 9세","남자인구수","명","308",
"독산제3동","5 - 9세","여자인구수","명","286",
"독산제3동","10 - 14세","총인구수","명","623",
"독산제3동","10 - 14세","남자인구수","명","312",
"독산제3동","10 - 14세","여자인구수","명","311",
"독산제3동","15 - 19세","총인구수","명","917",
"독산제3동","15 - 19세","남자인구수","명","473",
"독산제3동","15 - 19세","여자인구수","명","444",
"독산제3동","20 - 24세","총인구수","명","1590",
"독산제3동","20 - 24세","남자인구수","명","780",
"독산제3동","20 - 24세","여자인구수","명","810",
"독산제3동","25 - 29세","총인구수","명","2280",
"독산제3동","25 - 29세","남자인구수","명","1183",
"독산제3동","25 - 29세","여자인구수","명","1097",
"독산제3동","30 - 34세","총인구수","명","1878",
"독산제3동","30 - 34세","남자인구수","명","1031",
"독산제3동","30 - 34세","여자인구수","명","847",
"독산제3동","35 - 39세","총인구수","명","1695",
"독산제3동","35 - 39세","남자인구수","명","950",
"독산제3동","35 - 39세","여자인구수","명","745",
"독산제3동","40 - 44세","총인구수","명","1525",
"독산제3동","40 - 44세","남자인구수","명","828",
"독산제3동","40 - 44세","여자인구수","명","697",
"독산제3동","45 - 49세","총인구수","명","2054",
"독산제3동","45 - 49세","남자인구수","명","1023",
"독산제3동","45 - 49세","여자인구수","명","1031",
"독산제3동","50 - 54세","총인구수","명","2417",
"독산제3동","50 - 54세","남자인구수","명","1184",
"독산제3동","50 - 54세","여자인구수","명","1233",
"독산제3동","55 - 59세","총인구수","명","2607",
"독산제3동","55 - 59세","남자인구수","명","1331",
"독산제3동","55 - 59세","여자인구수","명","1276",
"독산제3동","60 - 64세","총인구수","명","2204",
"독산제3동","60 - 64세","남자인구수","명","1072",
"독산제3동","60 - 64세","여자인구수","명","1132",
"독산제3동","65 - 69세","총인구수","명","1518",
"독산제3동","65 - 69세","남자인구수","명","723",
"독산제3동","65 - 69세","여자인구수","명","795",
"독산제3동","70 - 74세","총인구수","명","1120",
"독산제3동","70 - 74세","남자인구수","명","531",
"독산제3동","70 - 74세","여자인구수","명","589",
"독산제3동","75 - 79세","총인구수","명","824",
"독산제3동","75 - 79세","남자인구수","명","385",
"독산제3동","75 - 79세","여자인구수","명","439",
"독산제3동","80 - 84세","총인구수","명","440",
"독산제3동","80 - 84세","남자인구수","명","186",
"독산제3동","80 - 84세","여자인구수","명","254",
"독산제3동","85 - 89세","총인구수","명","195",
"독산제3동","85 - 89세","남자인구수","명","72",
"독산제3동","85 - 89세","여자인구수","명","123",
"독산제3동","90 - 94세","총인구수","명","78",
"독산제3동","90 - 94세","남자인구수","명","14",
"독산제3동","90 - 94세","여자인구수","명","64",
"독산제3동","95 - 99세","총인구수","명","18",
"독산제3동","95 - 99세","남자인구수","명","7",
"독산제3동","95 - 99세","여자인구수","명","11",
"독산제3동","100+","총인구수","명","21",
"독산제3동","100+","남자인구수","명","6",
"독산제3동","100+","여자인구수","명","15",
"독산제4동","계","총인구수","명","15996",
"독산제4동","계","남자인구수","명","8050",
"독산제4동","계","여자인구수","명","7946",
"독산제4동","0 - 4세","총인구수","명","325",
"독산제4동","0 - 4세","남자인구수","명","178",
"독산제4동","0 - 4세","여자인구수","명","147",
"독산제4동","5 - 9세","총인구수","명","394",
"독산제4동","5 - 9세","남자인구수","명","202",
"독산제4동","5 - 9세","여자인구수","명","192",
"독산제4동","10 - 14세","총인구수","명","482",
"독산제4동","10 - 14세","남자인구수","명","230",
"독산제4동","10 - 14세","여자인구수","명","252",
"독산제4동","15 - 19세","총인구수","명","613",
"독산제4동","15 - 19세","남자인구수","명","322",
"독산제4동","15 - 19세","여자인구수","명","291",
"독산제4동","20 - 24세","총인구수","명","1048",
"독산제4동","20 - 24세","남자인구수","명","513",
"독산제4동","20 - 24세","여자인구수","명","535",
"독산제4동","25 - 29세","총인구수","명","1297",
"독산제4동","25 - 29세","남자인구수","명","673",
"독산제4동","25 - 29세","여자인구수","명","624",
"독산제4동","30 - 34세","총인구수","명","1013",
"독산제4동","30 - 34세","남자인구수","명","543",
"독산제4동","30 - 34세","여자인구수","명","470",
"독산제4동","35 - 39세","총인구수","명","1043",
"독산제4동","35 - 39세","남자인구수","명","583",
"독산제4동","35 - 39세","여자인구수","명","460",
"독산제4동","40 - 44세","총인구수","명","1011",
"독산제4동","40 - 44세","남자인구수","명","504",
"독산제4동","40 - 44세","여자인구수","명","507",
"독산제4동","45 - 49세","총인구수","명","1328",
"독산제4동","45 - 49세","남자인구수","명","651",
"독산제4동","45 - 49세","여자인구수","명","677",
"독산제4동","50 - 54세","총인구수","명","1610",
"독산제4동","50 - 54세","남자인구수","명","835",
"독산제4동","50 - 54세","여자인구수","명","775",
"독산제4동","55 - 59세","총인구수","명","1758",
"독산제4동","55 - 59세","남자인구수","명","889",
"독산제4동","55 - 59세","여자인구수","명","869",
"독산제4동","60 - 64세","총인구수","명","1378",
"독산제4동","60 - 64세","남자인구수","명","695",
"독산제4동","60 - 64세","여자인구수","명","683",
"독산제4동","65 - 69세","총인구수","명","1012",
"독산제4동","65 - 69세","남자인구수","명","478",
"독산제4동","65 - 69세","여자인구수","명","534",
"독산제4동","70 - 74세","총인구수","명","727",
"독산제4동","70 - 74세","남자인구수","명","343",
"독산제4동","70 - 74세","여자인구수","명","384",
"독산제4동","75 - 79세","총인구수","명","528",
"독산제4동","75 - 79세","남자인구수","명","258",
"독산제4동","75 - 79세","여자인구수","명","270",
"독산제4동","80 - 84세","총인구수","명","255",
"독산제4동","80 - 84세","남자인구수","명","106",
"독산제4동","80 - 84세","여자인구수","명","149",
"독산제4동","85 - 89세","총인구수","명","112",
"독산제4동","85 - 89세","남자인구수","명","35",
"독산제4동","85 - 89세","여자인구수","명","77",
"독산제4동","90 - 94세","총인구수","명","37",
"독산제4동","90 - 94세","남자인구수","명","6",
"독산제4동","90 - 94세","여자인구수","명","31",
"독산제4동","95 - 99세","총인구수","명","10",
"독산제4동","95 - 99세","남자인구수","명","2",
"독산제4동","95 - 99세","여자인구수","명","8",
"독산제4동","100+","총인구수","명","15",
"독산제4동","100+","남자인구수","명","4",
"독산제4동","100+","여자인구수","명","11",
"시흥제1동","계","총인구수","명","34335",
"시흥제1동","계","남자인구수","명","17190",
"시흥제1동","계","여자인구수","명","17145",
"시흥제1동","0 - 4세","총인구수","명","990",
"시흥제1동","0 - 4세","남자인구수","명","514",
"시흥제1동","0 - 4세","여자인구수","명","476",
"시흥제1동","5 - 9세","총인구수","명","1110",
"시흥제1동","5 - 9세","남자인구수","명","567",
